name,iso,id,country,admin_level,category,range_type,range,population,under_5_population,under_5_population_share,under_5_population_interval,under_5_population_interval_share,school_age_population,school_age_population_share,school_age_population_interval,school_age_population_interval_share,adults_population,adults_population_share,adults_population_interval,adults_population_interval_share,women_childbearing_population,women_childbearing_population_share,women_childbearing_population_interval,women_childbearing_population_interval_share,elderly_population,elderly_population_share,elderly_population_interval,elderly_population_interval_share,population_share,population_interval,population_interval_share
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,3000,3041407,223903,99.65,900,0.4,995055,99.65,3980,0.4,2806808,99.65,11140,0.4,917929,99.65,3632,0.39,258391,99.65,1036,0.4,99.65,12081,0.4
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,3600,3042485,223983,99.68,80,0.04,995409,99.68,354,0.04,2807802,99.68,994,0.04,918254,99.68,325,0.04,258483,99.68,92,0.04,99.68,1078,0.04
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,4200,3052166,224697,100.0,714,0.32,998578,100.0,3169,0.32,2816735,100.0,8933,0.32,921174,100.0,2920,0.32,259306,100.0,823,0.32,100.0,9681,0.32
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,4800,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,5400,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,6000,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,6600,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Jessore,,16705992B28022870637862,BGD,ADM2,primary_healthcare,TIME,7200,3052166,224697,100.0,0,0.0,998578,100.0,0,0.0,2816735,100.0,0,0.0,921174,100.0,0,0.0,259306,100.0,0,0.0,100.0,0,0.0
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,1200,14967,1769,0.46,1769,0.46,6566,0.46,6566,0.46,13837,0.46,13837,0.46,4144,0.46,4144,0.46,1247,0.46,1247,0.46,0.46,14967,0.46
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,1800,228806,27148,7.04,25379,6.58,100513,7.06,93947,6.6,211549,7.06,197712,6.6,63265,7.07,59121,6.61,19047,7.07,17800,6.61,7.06,213839,6.6
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,2400,959577,114208,29.62,87060,22.58,421953,29.63,321440,22.57,887272,29.62,675723,22.56,265034,29.63,201769,22.56,79812,29.62,60765,22.55,29.62,730771,22.56
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,3000,2122296,252704,65.55,138496,35.92,933366,65.55,511413,35.92,1962404,65.52,1075132,35.89,586082,65.53,321048,35.9,176494,65.49,96682,35.88,65.52,1162719,35.89
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,3600,2449663,291684,75.66,38980,10.11,1077333,75.66,143967,10.11,2265108,75.62,302704,10.11,676484,75.64,90402,10.11,203718,75.6,27224,10.1,75.62,327367,10.11
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,4200,2758458,328483,85.2,36799,9.54,1213177,85.2,135844,9.54,2550643,85.16,285535,9.53,761736,85.17,85252,9.53,229393,85.12,25675,9.53,85.15,308795,9.53
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,4800,2930107,348938,90.51,20455,5.31,1288689,90.5,75512,5.3,2709362,90.46,158719,5.3,809124,90.47,47388,5.3,243665,90.42,14272,5.3,90.45,171649,5.3
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,5400,3079078,366673,95.11,17735,4.6,1354186,95.1,65497,4.6,2847117,95.06,137755,4.6,850259,95.07,41135,4.6,256047,95.02,12382,4.59,95.05,148971,4.6
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,6000,3079886,366769,95.13,96,0.02,1354542,95.13,356,0.03,2847864,95.08,747,0.02,850482,95.1,223,0.02,256115,95.04,68,0.03,95.08,808,0.02
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,6600,3081772,366994,95.19,225,0.06,1355372,95.19,830,0.06,2849608,95.14,1744,0.06,851003,95.15,521,0.06,256272,95.1,157,0.06,95.14,1886,0.06
Brahamanbaria,,16705992B2831557138260,BGD,ADM2,primary_healthcare,TIME,7200,3086460,367552,95.34,558,0.14,1357432,95.33,2060,0.14,2853943,95.28,4335,0.14,852297,95.3,1294,0.14,256661,95.24,389,0.14,95.28,4688,0.14
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,600,1674107,137406,44.9,137406,44.9,593906,44.94,593906,44.94,1589719,45.02,1589719,45.02,507982,45.01,507982,45.01,97484,44.89,97484,44.89,45.01,1674107,45.01
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,1200,3295264,270993,88.55,133587,43.65,1170487,88.56,576581,43.63,3129019,88.61,1539300,43.59,1000041,88.61,492059,43.6,192022,88.42,94538,43.53,88.59,1621157,43.59
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,1800,3575236,294141,96.11,23148,7.56,1270292,96.11,99805,7.55,3394622,96.13,265603,7.52,1084893,96.12,84852,7.52,208582,96.04,16560,7.62,96.12,279972,7.53
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,2400,3646374,300004,98.03,5863,1.92,1295597,98.03,25305,1.91,3462164,98.04,67542,1.91,1106487,98.04,21594,1.91,212735,97.95,4153,1.91,98.03,71138,1.91
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,3000,3671429,302069,98.7,2065,0.67,1304509,98.7,8912,0.67,3485955,98.71,23791,0.67,1114093,98.71,7606,0.67,214195,98.62,1460,0.67,98.71,25055,0.67
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,3600,3673402,302232,98.75,163,0.05,1305211,98.75,702,0.05,3487820,98.77,1865,0.05,1114690,98.77,597,0.05,214317,98.68,122,0.06,98.76,1973,0.05
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,4200,3684566,303152,99.05,920,0.3,1309194,99.06,3983,0.3,3498268,99.06,10448,0.3,1118037,99.06,3347,0.3,215120,99.05,803,0.37,99.06,11164,0.3
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,4800,3685701,303245,99.09,93,0.03,1309597,99.09,403,0.03,3499346,99.09,1078,0.03,1118382,99.09,345,0.03,215187,99.08,67,0.03,99.09,1135,0.03
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,5400,3719452,306042,100.0,2797,0.91,1321658,100.0,12061,0.91,3531368,100.0,32022,0.91,1128618,100.0,10236,0.91,217180,100.0,1993,0.92,100.0,33751,0.91
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,6000,3719452,306042,100.0,0,0.0,1321658,100.0,0,0.0,3531368,100.0,0,0.0,1128618,100.0,0,0.0,217180,100.0,0,0.0,100.0,0,0.0
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,6600,3719452,306042,100.0,0,0.0,1321658,100.0,0,0.0,3531368,100.0,0,0.0,1128618,100.0,0,0.0,217180,100.0,0,0.0,100.0,0,0.0
Narayanganj,,16705992B28796010313895,BGD,ADM2,primary_healthcare,TIME,7200,3719485,306045,100.0,3,0.0,1321669,100.0,11,0.0,3531399,100.0,31,0.0,1128628,100.0,10,0.0,217182,100.0,2,0.0,100.0,33,0.0
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,1800,50583,5161,2.5,5161,2.5,21272,2.5,21272,2.5,46590,2.5,46590,2.5,14731,2.5,14731,2.5,4389,2.5,4389,2.5,2.5,50583,2.5
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,2400,207216,21149,10.26,15988,7.76,87199,10.26,65927,7.76,190865,10.25,144275,7.75,60344,10.25,45613,7.75,17972,10.24,13583,7.74,10.25,156633,7.75
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,3000,692408,70618,34.26,49469,24.0,291213,34.26,204014,24.0,637718,34.26,446853,24.0,201665,34.25,141321,24.0,60106,34.25,42134,24.01,34.26,485192,24.0
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,3600,1225861,125071,60.68,54453,26.42,515637,60.66,224424,26.4,1129081,60.65,491363,26.39,357013,60.64,155348,26.39,106369,60.61,46263,26.36,60.65,533453,26.39
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,4200,1372097,139976,67.91,14905,7.23,577108,67.89,61471,7.23,1263757,67.89,134676,7.23,399610,67.88,42597,7.24,119073,67.85,12704,7.24,67.88,146236,7.23
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,4800,1490641,151883,73.69,11907,5.78,626565,73.71,49457,5.82,1372760,73.74,109003,5.86,434228,73.76,34618,5.88,129541,73.81,10468,5.96,73.75,118544,5.86
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,5400,1536214,156536,75.95,4653,2.26,645738,75.96,19173,2.26,1414739,76.0,41979,2.25,447499,76.01,13271,2.25,133493,76.06,3952,2.25,76.0,45573,2.25
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,6000,1579058,160901,78.06,4365,2.12,663741,78.08,18003,2.12,1454193,78.12,39454,2.12,459980,78.13,12481,2.12,137217,78.19,3724,2.12,78.12,42844,2.12
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,6600,1591800,162195,78.69,1294,0.63,669088,78.71,5347,0.63,1465924,78.75,11731,0.63,463694,78.76,3714,0.63,138328,78.82,1111,0.63,78.75,12742,0.63
Lakshmipur,,16705992B31973889793084,BGD,ADM2,primary_healthcare,TIME,7200,1612017,164248,79.69,2053,1.0,677568,79.71,8480,1.0,1484535,79.75,18611,1.0,469586,79.76,5892,1.0,140091,79.82,1763,1.0,79.75,20217,1.0
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,600,302889,21650,11.05,21650,11.05,93458,11.05,93458,11.05,279745,11.06,279745,11.06,92865,11.06,92865,11.06,25513,11.06,25513,11.06,11.06,302889,11.06
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,1200,554159,39611,20.22,17961,9.17,170993,20.22,77535,9.17,511815,20.23,232070,9.17,169902,20.23,77037,9.17,46678,20.24,21165,9.18,20.23,251270,9.17
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,1800,1042637,74532,38.04,34921,17.83,321737,38.04,150744,17.82,962972,38.06,451157,17.83,319666,38.06,149764,17.83,87820,38.08,41142,17.84,38.06,488478,17.83
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,2400,1382377,98831,50.45,24299,12.4,426623,50.44,104886,12.4,1276761,50.46,313789,12.4,423823,50.47,104157,12.4,116429,50.49,28609,12.41,50.47,339740,12.4
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,3000,1697348,121393,61.96,22562,11.52,523983,61.95,97360,11.51,1567695,61.96,290934,11.5,520370,61.96,96547,11.5,142931,61.98,26502,11.49,61.96,314971,11.5
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,3600,2110858,150956,77.05,29563,15.09,651600,77.04,127617,15.09,1949614,77.06,381919,15.1,647151,77.06,126781,15.1,177756,77.08,34825,15.1,77.06,413510,15.1
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,4200,2274889,162692,83.04,11736,5.99,702286,83.04,50686,5.99,2101131,83.05,151517,5.99,697439,83.05,50288,5.99,191553,83.07,13797,5.98,83.05,164031,5.99
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,4800,2692097,192529,98.27,29837,15.23,831169,98.28,128883,15.24,2486512,98.28,385381,15.23,825351,98.28,127912,15.23,226644,98.28,35091,15.22,98.28,417208,15.23
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,5400,2692843,192584,98.3,55,0.03,831403,98.3,234,0.03,2487201,98.31,689,0.03,825579,98.31,228,0.03,226706,98.31,62,0.03,98.31,746,0.03
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,6000,2694402,192695,98.36,111,0.06,831884,98.36,481,0.06,2488642,98.36,1441,0.06,826058,98.36,479,0.06,226837,98.37,131,0.06,98.36,1559,0.06
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,6600,2696945,192877,98.45,182,0.09,832669,98.45,785,0.09,2490990,98.46,2348,0.09,826837,98.46,779,0.09,227052,98.46,215,0.09,98.46,2543,0.09
Naogaon,,16705992B34203284467157,BGD,ADM2,primary_healthcare,TIME,7200,2698173,192965,98.5,88,0.04,833048,98.5,379,0.04,2492124,98.5,1134,0.04,827214,98.5,377,0.04,227155,98.5,103,0.04,98.5,1228,0.04
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,600,693423,57700,21.31,57700,21.31,238932,21.34,238932,21.34,642073,21.41,642073,21.41,201605,21.43,201605,21.43,56773,21.49,56773,21.49,21.41,693423,21.41
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,1200,1521016,126673,46.78,68973,25.47,524405,46.84,285473,25.5,1408466,46.96,766393,25.55,442163,47.0,240558,25.57,124447,47.11,67674,25.62,46.97,827593,25.56
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,1800,2195025,183060,67.61,56387,20.83,757506,67.67,233101,20.82,2032804,67.77,624338,20.82,637971,67.81,195808,20.81,179391,67.91,54944,20.8,67.78,674009,20.81
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,2400,2799890,233792,86.35,50732,18.74,967069,86.39,209563,18.72,2593188,86.46,560384,18.68,813621,86.48,175650,18.67,228604,86.55,49213,18.63,86.46,604865,18.68
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,3000,3070782,256362,94.68,22570,8.34,1060469,94.73,93400,8.34,2844033,94.82,250845,8.36,892371,94.85,78750,8.37,250770,94.94,22166,8.39,94.83,270892,8.37
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,3600,3193694,266629,98.47,10267,3.79,1102904,98.52,42435,3.79,2957859,98.61,113826,3.79,928093,98.65,35722,3.8,260817,98.74,10047,3.8,98.62,122912,3.8
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,4200,3235932,270564,99.93,3935,1.45,1118671,99.93,15767,1.41,2997295,99.93,39436,1.31,940150,99.93,12057,1.28,263950,99.93,3133,1.19,99.93,42238,1.3
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,4800,3235932,270564,99.93,0,0.0,1118671,99.93,0,0.0,2997295,99.93,0,0.0,940150,99.93,0,0.0,263950,99.93,0,0.0,99.93,0,0.0
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,5400,3235932,270564,99.93,0,0.0,1118671,99.93,0,0.0,2997295,99.93,0,0.0,940150,99.93,0,0.0,263950,99.93,0,0.0,99.93,0,0.0
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,6000,3238251,270762,100.0,198,0.07,1119478,100.0,807,0.07,2999440,100.0,2145,0.07,940825,100.0,675,0.07,264142,100.0,192,0.07,100.0,2319,0.07
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,6600,3238251,270762,100.0,0,0.0,1119478,100.0,0,0.0,2999440,100.0,0,0.0,940825,100.0,0,0.0,264142,100.0,0,0.0,100.0,0,0.0
Rangpur,,16705992B34260815515495,BGD,ADM2,primary_healthcare,TIME,7200,3238251,270762,100.0,0,0.0,1119478,100.0,0,0.0,2999440,100.0,0,0.0,940825,100.0,0,0.0,264142,100.0,0,0.0,100.0,0,0.0
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,600,256301,29844,9.2,29844,9.2,118486,9.19,118486,9.19,243906,9.2,243906,9.2,67941,9.2,67941,9.2,14399,9.2,14399,9.2,9.2,256301,9.2
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,1200,806501,93931,28.96,64087,19.76,373162,28.96,254676,19.76,767511,28.95,523605,19.75,213800,28.95,145859,19.75,45299,28.95,30900,19.75,28.95,550200,19.75
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,1800,1523732,177469,54.71,83538,25.75,705076,54.71,331914,25.76,1450069,54.7,682558,25.75,403937,54.7,190137,25.75,85582,54.7,40283,25.75,54.7,717231,25.75
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,2400,2177055,253547,78.17,76078,23.46,1007389,78.17,302313,23.46,2071805,78.16,621736,23.45,577153,78.15,173216,23.46,122280,78.15,36698,23.45,78.16,653323,23.45
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,3000,2290838,266797,82.25,13250,4.09,1059992,82.25,52603,4.08,2180086,82.24,108281,4.08,607315,82.24,30162,4.08,128672,82.23,6392,4.09,82.24,113783,4.08
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,3600,2528729,294504,90.8,27707,8.54,1170077,90.79,110085,8.54,2406476,90.78,226390,8.54,670380,90.78,63065,8.54,142034,90.77,13362,8.54,90.78,237891,8.54
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,4200,2660219,309791,95.51,15287,4.71,1230828,95.51,60751,4.71,2531601,95.5,125125,4.72,705266,95.5,34886,4.72,149427,95.5,7393,4.72,95.5,131490,4.72
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,4800,2687365,312948,96.48,3157,0.97,1243380,96.48,12552,0.97,2557434,96.48,25833,0.97,712468,96.48,7202,0.98,150954,96.48,1527,0.98,96.48,27146,0.97
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,5400,2696699,314018,96.81,1070,0.33,1247660,96.81,4280,0.33,2566311,96.81,8877,0.33,714961,96.81,2493,0.34,151483,96.81,529,0.34,96.81,9334,0.34
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,6000,2711703,315766,97.35,1748,0.54,1254605,97.35,6945,0.54,2580590,97.35,14279,0.54,718939,97.35,3978,0.54,152325,97.35,842,0.54,97.35,15004,0.54
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,6600,2743943,319521,98.51,3755,1.16,1269522,98.51,14917,1.16,2611272,98.51,30682,1.16,727486,98.51,8547,1.16,154136,98.51,1811,1.16,98.51,32240,1.16
Cox's Bazar,,16705992B34517682786426,BGD,ADM2,primary_healthcare,TIME,7200,2743992,319527,98.51,6,0.0,1269545,98.51,23,0.0,2611318,98.51,46,0.0,727499,98.51,13,0.0,154139,98.51,3,0.0,98.51,49,0.0
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,1200,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,1800,22978,2217,3.25,2217,3.25,9054,3.25,9054,3.25,21474,3.25,21474,3.25,6283,3.25,6283,3.25,1683,3.25,1683,3.25,3.25,22978,3.25
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,2400,42563,4057,5.94,1840,2.69,16729,6.0,7675,2.75,39809,6.02,18335,2.77,11754,6.08,5471,2.83,3087,5.95,1404,2.71,6.01,19585,2.77
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,3000,76668,7332,10.74,3275,4.8,30154,10.82,13425,4.82,71692,10.84,31883,4.82,21119,10.92,9365,4.84,5575,10.75,2488,4.8,10.83,34105,4.82
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,3600,150846,14501,21.24,7169,10.5,59392,21.31,29238,10.49,141007,21.32,69315,10.48,41378,21.39,20259,10.47,11018,21.25,5443,10.5,21.32,74178,10.48
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,4200,224691,21624,31.67,7123,10.43,88452,31.73,29060,10.42,210024,31.76,69017,10.44,61535,31.81,20157,10.42,16424,31.68,5406,10.43,31.75,73845,10.44
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,4800,368651,35495,51.99,13871,20.32,145150,52.07,56698,20.34,344576,52.1,134552,20.35,100940,52.17,39405,20.37,26958,52.0,10534,20.32,52.1,143960,20.34
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,5400,404853,38995,57.11,3500,5.13,159418,57.19,14268,5.12,378404,57.22,33828,5.12,110821,57.28,9881,5.11,29615,57.13,2657,5.13,57.21,36202,5.12
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,6000,463664,44684,65.45,5689,8.33,182603,65.5,23185,8.32,433358,65.53,54954,8.31,126874,65.58,16053,8.3,33933,65.46,4318,8.33,65.52,58811,8.31
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,6600,499868,48186,70.58,3502,5.13,196876,70.62,14273,5.12,467187,70.64,33829,5.12,136756,70.69,9882,5.11,36592,70.59,2659,5.13,70.64,36204,5.12
Khagrachhari,,16705992B35326431749719,BGD,ADM2,primary_healthcare,TIME,7200,508361,49008,71.78,822,1.2,200224,71.83,3348,1.2,475122,71.84,7935,1.2,139074,71.89,2318,1.2,37215,71.79,623,1.2,71.84,8493,1.2
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,600,26895,2376,3.91,2376,3.91,10047,3.91,10047,3.91,25310,3.92,25310,3.92,7359,3.91,7359,3.91,1795,3.92,1795,3.92,3.92,26895,3.92
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,1200,102018,9007,14.83,6631,10.92,38134,14.85,28087,10.94,96007,14.85,70697,10.94,27970,14.87,20611,10.96,6809,14.86,5014,10.94,14.85,75123,10.94
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,1800,162890,14389,23.7,5382,8.86,60867,23.71,22733,8.85,153291,23.72,57284,8.86,44605,23.71,16635,8.84,10874,23.73,4065,8.87,23.72,60872,8.86
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,2400,200340,17701,29.15,3312,5.45,74850,29.15,13983,5.45,188532,29.17,35241,5.45,54832,29.15,10227,5.44,13375,29.19,2501,5.46,29.17,37450,5.45
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,3000,218266,19296,31.78,1595,2.63,81612,31.79,6762,2.63,205412,31.78,16880,2.61,59808,31.79,4976,2.65,14560,31.77,1185,2.59,31.78,17926,2.61
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,3600,256557,22657,37.31,3361,5.54,96070,37.42,14458,5.63,241467,37.36,36055,5.58,70592,37.53,10784,5.73,17096,37.31,2536,5.53,37.35,38291,5.58
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,4200,274479,24232,39.91,1575,2.59,102789,40.03,6719,2.62,258335,39.97,16868,2.61,75558,40.17,4966,2.64,18290,39.91,1194,2.61,39.96,17922,2.61
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,4800,276846,24442,40.25,210,0.35,103673,40.38,884,0.34,260562,40.31,2227,0.34,76204,40.51,646,0.34,18448,40.26,158,0.34,40.31,2367,0.34
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,5400,287330,25369,41.78,927,1.53,107587,41.9,3914,1.52,270429,41.84,9867,1.53,79066,42.03,2862,1.52,19149,41.79,701,1.53,41.84,10484,1.53
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,6000,287547,25388,41.81,19,0.03,107668,41.93,81,0.03,270632,41.87,203,0.03,79126,42.06,60,0.03,19163,41.82,14,0.03,41.87,217,0.03
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,6600,291335,25723,42.36,335,0.55,109082,42.48,1414,0.55,274197,42.42,3565,0.55,80160,42.61,1034,0.55,19416,42.37,253,0.55,42.42,3788,0.55
Rangamati,,16705992B35610473312733,BGD,ADM2,primary_healthcare,TIME,7200,309457,27326,45.0,1603,2.64,115848,45.12,6766,2.64,291251,45.06,17054,2.64,85107,45.24,4947,2.63,20627,45.01,1211,2.64,45.06,18122,2.64
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,600,353783,36817,18.98,36817,18.98,147927,18.94,147927,18.94,327131,18.92,327131,18.92,95325,18.89,95325,18.89,29419,18.86,29419,18.86,18.91,353783,18.91
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,1200,551862,57426,29.61,20609,10.63,230740,29.55,82813,10.6,510285,29.51,183154,10.59,148700,29.46,53375,10.57,45893,29.42,16474,10.56,29.51,198079,10.59
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,1800,848814,88308,45.53,30882,15.92,354863,45.44,124123,15.89,784852,45.39,274567,15.88,228728,45.32,80028,15.86,70601,45.26,24708,15.84,45.38,296952,15.88
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,2400,987718,102763,52.98,14455,7.45,412943,52.88,58080,7.44,913292,52.82,128440,7.43,266155,52.73,37427,7.41,82152,52.66,11551,7.4,52.81,138904,7.43
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,3000,1204845,125359,64.63,22596,11.65,503730,64.5,90787,11.63,1114063,64.43,200771,11.61,324659,64.32,58504,11.59,100207,64.23,18055,11.57,64.42,217127,11.61
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,3600,1278878,133063,68.6,7704,3.97,534686,68.47,30956,3.96,1182519,68.39,68456,3.96,344607,68.27,19948,3.95,106363,68.18,6156,3.95,68.37,74033,3.96
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,4200,1320252,137369,70.82,4306,2.22,551985,70.68,17299,2.22,1220776,70.61,38257,2.21,355755,70.48,11148,2.21,109804,70.38,3441,2.21,70.59,41374,2.21
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,4800,1376051,143176,73.82,5807,2.99,575316,73.67,23331,2.99,1272371,73.59,51595,2.98,370790,73.46,15035,2.98,114444,73.36,4640,2.97,73.57,55799,2.98
Bhola,,16705992B37732832620169,BGD,ADM2,primary_healthcare,TIME,5400,1382766,143874,74.18,698,0.36,578124,74.03,2808,0.36,1278580,73.95,6209,0.36,372599,73.82,1809,0.36,115002,73.72,558,0.36,73.93,6715,0.36
